time_entry_id,project_id,work_date,employee_id,trade,regular_hours,overtime_hours,hourly_rate,labor_cost
TE017184,P091,2026-03-31,E107,Carpenter,42.48,0,51.04,2168.18
TE017185,P091,2026-02-28,E417,Finisher,41.52,0,48.38,2008.74
TE017186,P091,2025-11-08,E134,Carpenter,45.48,0,50.26,2285.82
TE017187,P091,2026-03-03,E202,Laborer,30.59,0,33.8,1033.94
TE017188,P091,2025-11-06,E115,Carpenter,44.09,4.44,38.92,1975.19
TE017189,P091,2026-01-14,E202,Laborer,35.49,0,28.79,1021.76
TE017190,P091,2026-02-04,E134,Carpenter,45.74,8.74,46.33,2726.52
TE017191,P091,2026-01-04,E309,Superintendent,37.37,0,52.08,1946.23
TE017192,P091,2025-10-19,E101,Carpenter,32.74,0,45.71,1496.55
TE017193,P091,2025-11-30,E207,Laborer,34.11,0,37.99,1295.84
TE017194,P091,2025-12-27,E401,Finisher,36.92,0,47.75,1762.93
TE017195,P091,2026-05-23,E207,Laborer,45.81,0,33.9,1552.96
TE017196,P091,2025-10-04,E304,Superintendent,42.07,0,53.4,2246.54
TE017197,P091,2026-04-15,E104,Carpenter,43.81,0,40.4,1769.92
TE017198,P091,2025-11-16,E104,Carpenter,32.22,0,39.74,1280.42
TE017199,P091,2025-12-02,E134,Carpenter,31.29,0,40.64,1271.63
TE017200,P091,2025-10-25,E202,Laborer,36.35,0,27.81,1010.89
TE017201,P091,2025-09-21,E134,Carpenter,30.94,0,39.54,1223.37
TE017202,P091,2025-10-31,E101,Carpenter,40.56,0,40.79,1654.44
TE017203,P091,2025-09-21,E312,Superintendent,39.22,0,65.02,2550.08
TE017204,P091,2025-10-05,E115,Carpenter,38.23,0,41.21,1575.46
TE017205,P091,2026-03-06,E401,Finisher,42.66,0,36.16,1542.59
TE017206,P091,2026-05-16,E401,Finisher,36.76,0,43.09,1583.99
TE017207,P091,2026-01-07,E401,Finisher,35.32,0,39.52,1395.85
TE017208,P091,2026-01-24,E423,Finisher,35.61,0,36.44,1297.63
TE017209,P091,2025-11-20,E115,Carpenter,40.51,0,39.46,1598.52
TE017210,P091,2025-12-18,E202,Laborer,35.96,7.02,29.37,1365.41
TE017211,P091,2026-06-11,E128,Carpenter,34.22,0,45.95,1572.41
TE017212,P091,2026-01-13,E115,Carpenter,39.97,0,45.06,1801.05
TE017213,P091,2026-01-13,E115,Carpenter,40.83,0,38.65,1578.08
TE017214,P091,2026-04-23,E423,Finisher,35.49,0,42.39,1504.42
TE017215,P091,2026-02-06,E202,Laborer,34.2,0,35.5,1214.1
TE017216,P091,2025-12-31,E304,Superintendent,43.56,0,63.21,2753.43
TE017217,P091,2025-11-29,E128,Carpenter,40.04,0,48.86,1956.35
TE017218,P091,2025-12-23,E301,Superintendent,32.19,5.85,60.21,2466.5
TE017219,P091,2026-03-08,E231,Laborer,44.94,0,32.03,1439.43
TE017220,P091,2026-03-30,E128,Carpenter,37.92,0,43.35,1643.83
TE017221,P091,2026-01-04,E134,Carpenter,30.68,0,49.17,1508.54
TE017222,P091,2025-09-14,E104,Carpenter,42.47,0,49.75,2112.88
TE017223,P091,2026-06-07,E417,Finisher,31.42,0,40.07,1259
TE017224,P091,2026-05-10,E304,Superintendent,31.87,0,58.05,1850.05
TE017225,P091,2025-09-23,E401,Finisher,32.77,0,37.45,1227.24
TE017226,P091,2025-09-22,E128,Carpenter,42.93,0,43.42,1864.02
TE017227,P091,2026-06-15,E423,Finisher,33.94,0,39.6,1344.02
TE017228,P091,2025-11-24,E104,Carpenter,32.82,5.88,48.69,2027.45
TE017229,P091,2025-10-08,E134,Carpenter,45.72,0,43.44,1986.08
TE017230,P091,2026-04-01,E202,Laborer,37.93,2.03,31.91,1307.51
TE017231,P091,2026-03-25,E128,Carpenter,38.04,8.09,40.88,2051.15
TE017232,P091,2026-06-04,E115,Carpenter,45.25,5.56,51.98,2785.61
TE017233,P091,2025-09-10,E417,Finisher,40.59,0,40.98,1663.38
TE017234,P091,2026-02-09,E231,Laborer,35.31,0,30.79,1087.19
TE017235,P091,2026-05-21,E134,Carpenter,36.37,6.18,51.22,2337.68
TE017236,P091,2026-04-02,E312,Superintendent,36.04,0,65.86,2373.59
TE017237,P091,2026-04-16,E405,Finisher,40.41,8.81,40.37,2164.84
TE017238,P091,2025-12-20,E104,Carpenter,45.7,0,45.4,2074.78
TE017239,P091,2026-04-21,E312,Superintendent,30.3,0,59.13,1791.64
TE017240,P091,2026-03-01,E202,Laborer,35.58,0,29.92,1064.55
TE017241,P091,2026-03-11,E128,Carpenter,32.14,2.5,43.97,1578.08
TE017242,P091,2025-10-02,E401,Finisher,37.51,0,37.07,1390.5
TE017243,P091,2026-04-16,E128,Carpenter,32.82,0,41.15,1350.54
TE017244,P091,2026-06-24,E104,Carpenter,45.18,0,47.11,2128.43
TE017245,P091,2026-02-14,E202,Laborer,33.63,0,29.69,998.47
TE017246,P091,2025-09-07,E134,Carpenter,35.9,0,51.73,1857.11
TE017247,P091,2025-12-04,E101,Carpenter,41.72,0,38.3,1597.88
TE017248,P091,2026-02-24,E304,Superintendent,43.82,0,67.57,2960.92
TE017249,P091,2025-10-16,E128,Carpenter,45.81,6.43,38.65,2143.34
TE017250,P091,2026-05-23,E417,Finisher,40.96,0,40.76,1669.53
TE017251,P091,2026-02-11,E107,Carpenter,32.06,0,42.26,1354.86
TE017252,P091,2025-10-14,E423,Finisher,38.9,0,44,1711.6
TE017253,P091,2025-12-06,E134,Carpenter,33.02,1.5,43.32,1527.9
TE017254,P091,2025-10-10,E309,Superintendent,38.29,0,53.24,2038.56
TE017255,P091,2026-05-26,E304,Superintendent,44.47,0,66.31,2948.81
TE017256,P091,2026-06-27,E401,Finisher,40.49,0,41.19,1667.78
TE017257,P091,2026-02-11,E134,Carpenter,43.92,0,50.31,2209.62
TE017258,P091,2025-11-27,E207,Laborer,31.14,0,35.31,1099.55
TE017259,P091,2025-12-04,E128,Carpenter,37.98,0,47.42,1801.01
TE017260,P091,2026-04-22,E401,Finisher,34.52,0,44.48,1535.45
TE017261,P091,2025-11-29,E202,Laborer,45.52,0,31.5,1433.88
TE017262,P091,2026-02-19,E405,Finisher,33.34,0,41.85,1395.28
TE017263,P091,2025-12-18,E107,Carpenter,36.07,0,48.84,1761.66
TE017264,P091,2026-04-16,E107,Carpenter,41.72,8.73,50.73,2780.76
TE017265,P091,2025-11-11,E219,Laborer,36.68,0,31.75,1164.59
TE017266,P091,2025-12-18,E104,Carpenter,44.39,0,49.62,2202.63
TE017267,P091,2025-09-25,E107,Carpenter,30.08,0,42.75,1285.92
TE017268,P091,2026-03-29,E219,Laborer,42.93,7.26,37.25,2004.8
TE017269,P091,2025-09-22,E405,Finisher,34.72,0,38.86,1349.22
TE017270,P091,2026-03-26,E405,Finisher,44.26,0,45.63,2019.58
TE017271,P091,2025-12-30,E401,Finisher,35,0,46.68,1633.8
TE017272,P091,2025-12-14,E219,Laborer,38.2,0,30.19,1153.26
TE017273,P091,2026-06-15,E304,Superintendent,35.99,0,64.62,2325.67
TE017274,P091,2026-02-03,E134,Carpenter,42.53,0,48.35,2056.33
TE017275,P091,2026-02-09,E219,Laborer,43.21,0,31.38,1355.93
TE017276,P091,2026-03-27,E219,Laborer,41.33,0,29.3,1210.97
TE017277,P091,2026-05-08,E134,Carpenter,37.59,0,38.22,1436.69
TE017278,P091,2026-05-04,E423,Finisher,40.28,7.76,48.48,2517.08
TE017279,P091,2025-09-25,E207,Laborer,45.13,0,32.89,1484.33
TE017280,P091,2026-04-21,E128,Carpenter,44.15,0,50.5,2229.57
TE017281,P091,2025-11-23,E219,Laborer,44.58,5.89,31.92,1705.01
TE017282,P091,2025-11-06,E101,Carpenter,44.63,0,49.75,2220.34
TE017283,P091,2025-10-28,E417,Finisher,36.84,0,47.41,1746.58
TE017284,P091,2025-09-11,E301,Superintendent,45.16,5.17,60.09,3179.66
TE017285,P091,2025-12-22,E104,Carpenter,30.38,0,38.01,1154.74
TE017286,P091,2025-10-24,E202,Laborer,39.43,0,35.3,1391.88
TE017287,P091,2026-01-17,E423,Finisher,36.1,0,37.86,1366.75
TE017288,P091,2026-05-26,E207,Laborer,32.13,3.66,27.76,1044.33
TE017289,P091,2025-12-29,E225,Laborer,36.37,0,27.66,1005.99
TE017290,P091,2025-10-23,E128,Carpenter,36.16,0,47.24,1708.2
TE017291,P091,2025-10-15,E202,Laborer,30.78,0,34.82,1071.76
TE017292,P091,2026-01-20,E312,Superintendent,42.2,0,60.28,2543.82
TE017293,P091,2026-03-10,E202,Laborer,32.52,0,29.64,963.89
TE017294,P091,2026-01-19,E401,Finisher,30.48,4.65,43.49,1628.92
TE017295,P091,2025-10-12,E304,Superintendent,36.87,7.48,64.34,3094.11
TE017296,P091,2026-05-04,E128,Carpenter,39.7,0,46.28,1837.32
TE017297,P091,2026-02-09,E202,Laborer,40.98,6.55,30.36,1542.44
TE017298,P091,2026-05-11,E417,Finisher,31.1,0,36.33,1129.86
TE017299,P091,2026-01-18,E104,Carpenter,36.25,0,44.82,1624.72
TE017300,P091,2025-12-21,E312,Superintendent,43.61,0,54.18,2362.79
TE017301,P091,2025-09-14,E202,Laborer,42.05,0,30.93,1300.61
TE017302,P091,2026-06-23,E115,Carpenter,36.97,0,49.58,1832.97
TE017303,P091,2025-12-13,E115,Carpenter,35,0,50.02,1750.7
TE017304,P091,2026-04-30,E128,Carpenter,41.99,0,40.31,1692.62
TE017305,P091,2026-01-25,E202,Laborer,41.42,1.54,33.43,1461.89
TE017306,P091,2026-05-23,E225,Laborer,43.55,8.37,34.33,1926.08
TE017307,P091,2025-10-19,E207,Laborer,39.08,0,28.13,1099.32
TE017308,P091,2025-10-26,E301,Superintendent,37.36,7.88,58.45,2874.57
TE017309,P091,2026-01-11,E107,Carpenter,34.05,7.27,51.55,2317.43
TE017310,P091,2026-03-25,E231,Laborer,38.07,6.89,33.96,1643.83
TE017311,P091,2026-02-27,E417,Finisher,43.36,0,43.16,1871.42
TE017312,P091,2026-01-27,E207,Laborer,43.83,0,27.2,1192.18
TE017313,P091,2026-05-15,E107,Carpenter,33.41,0,49.86,1665.82
TE017314,P091,2025-09-24,E101,Carpenter,34.73,5.19,43.75,1860.03
TE017315,P091,2025-10-08,E202,Laborer,45.3124,0,36.46,1652.09
TE017316,P092,2026-05-21,E101,Carpenter,39.96,4.67,38.74,1819.42
TE017317,P092,2025-12-04,E134,Carpenter,42.31,0,49.86,2109.58
TE017318,P092,2025-12-05,E115,Carpenter,36.95,0,48.56,1794.29
TE017319,P092,2025-11-29,E104,Carpenter,36.04,0,48.09,1733.16
TE017320,P092,2026-03-24,E128,Carpenter,42.94,0,49.98,2146.14
TE017321,P092,2026-06-18,E134,Carpenter,40.82,1.94,44.53,1947.3
TE017322,P092,2026-02-24,E207,Laborer,42.03,0,29.23,1228.54
TE017323,P092,2026-03-23,E309,Superintendent,30.87,0,58.07,1792.62
TE017324,P092,2025-11-18,E301,Superintendent,41.9,0,53.42,2238.3
TE017325,P092,2026-02-21,E104,Carpenter,33.61,0,47.86,1608.57
TE017326,P092,2026-02-15,E104,Carpenter,34.84,0,46.13,1607.17
TE017327,P092,2026-03-29,E128,Carpenter,35.19,3.25,40.53,1623.83
TE017328,P092,2026-06-29,E309,Superintendent,35.44,0,60.51,2144.47
TE017329,P092,2025-10-25,E104,Carpenter,32.78,4.37,48.37,1902.63
TE017330,P092,2025-12-24,E134,Carpenter,41.28,0,40.34,1665.24
TE017331,P092,2026-04-28,E207,Laborer,37.02,0,31.39,1162.06
TE017332,P092,2026-06-07,E417,Finisher,41.43,6.1,41.99,2123.85
TE017333,P092,2026-02-28,E128,Carpenter,40.99,0,38.98,1597.79
TE017334,P092,2026-06-17,E405,Finisher,39.7,0,42.82,1699.95
TE017335,P092,2025-12-23,E134,Carpenter,32.31,1.79,50.73,1775.3
TE017336,P092,2026-06-18,E104,Carpenter,43.45,0,51.87,2253.75
TE017337,P092,2025-11-19,E304,Superintendent,44.45,6.63,63.11,3432.87
TE017338,P092,2026-01-30,E128,Carpenter,38.94,0,44.81,1744.9
TE017339,P092,2026-06-20,E309,Superintendent,37.13,0,57.84,2147.6
TE017340,P092,2025-10-16,E423,Finisher,30.67,0,40.52,1242.75
TE017341,P092,2026-03-14,E107,Carpenter,45.3,4.77,51.04,2677.3
TE017342,P092,2026-02-13,E101,Carpenter,31.45,5.95,40.21,1623.48
TE017343,P092,2025-10-19,E101,Carpenter,45.04,0,49.11,2211.91
TE017344,P092,2026-03-12,E219,Laborer,34.71,0,32.02,1111.41
TE017345,P092,2026-02-06,E134,Carpenter,40.47,0,48.86,1977.36
TE017346,P092,2026-05-26,E115,Carpenter,43.49,0,47.02,2044.9
TE017347,P092,2026-05-02,E231,Laborer,40.98,0,35.96,1473.64
TE017348,P092,2025-11-21,E101,Carpenter,35.11,0,49.19,1727.06
TE017349,P092,2026-05-23,E231,Laborer,43.22,0,27.13,1172.56
TE017350,P092,2026-04-28,E104,Carpenter,30.79,7.59,51.81,2185.09
TE017351,P092,2026-03-08,E104,Carpenter,41.19,1,44.05,1880.49
TE017352,P092,2025-11-14,E417,Finisher,35.57,0,39.18,1393.63
TE017353,P092,2025-11-21,E115,Carpenter,38.31,0,45.56,1745.4
TE017354,P092,2026-02-28,E417,Finisher,30.98,0,42.4,1313.55
TE017355,P092,2026-05-30,E312,Superintendent,39.83,5.25,59.9,2857.53
TE017356,P092,2026-02-20,E401,Finisher,44.91,0,44.93,2017.81
TE017357,P092,2025-12-05,E225,Laborer,32.79,0,32.6,1068.95
TE017358,P092,2026-05-19,E115,Carpenter,44.89,0,49.85,2237.77
TE017359,P092,2026-03-09,E219,Laborer,31.43,0,28.42,893.24
TE017360,P092,2026-06-23,E134,Carpenter,44.38,0,45.88,2036.15
TE017361,P092,2026-06-20,E107,Carpenter,45.71,8.09,48.42,2800.85
TE017362,P092,2026-02-10,E304,Superintendent,38.68,8.4,59.65,3058.85
TE017363,P092,2026-06-08,E423,Finisher,42.47,0,37.76,1603.67
TE017364,P092,2026-02-12,E309,Superintendent,43.44,0,59.16,2569.91
TE017365,P092,2026-06-04,E301,Superintendent,43.05,0,52.14,2244.63
TE017366,P092,2026-01-30,E309,Superintendent,39.2,6.29,52.95,2575.22
TE017367,P092,2026-06-01,E107,Carpenter,30.01,0,46.38,1391.86
TE017368,P092,2026-05-17,E219,Laborer,31.5,0,37.3,1174.95
TE017369,P092,2026-03-03,E309,Superintendent,33.04,0,54.4,1797.38
TE017370,P092,2026-01-25,E115,Carpenter,39.79,0,45.92,1827.16
TE017371,P092,2026-06-14,E134,Carpenter,30.7,1.83,39.63,1325.43
TE017372,P092,2026-04-04,E207,Laborer,43.49,0,27.37,1190.32
TE017373,P092,2026-06-11,E417,Finisher,33.81,0,40.78,1378.77
TE017374,P092,2026-05-30,E128,Carpenter,36.02,0,50.77,1828.74
TE017375,P092,2026-06-25,E128,Carpenter,34.43,0,50.71,1745.95
TE017376,P092,2025-10-16,E202,Laborer,38.71,5.38,30.32,1418.37
TE017377,P092,2026-06-11,E219,Laborer,39.8,0,37.73,1501.65
TE017378,P092,2026-01-13,E104,Carpenter,40.86,0,42.18,1723.47
TE017379,P092,2026-03-30,E107,Carpenter,35.63,0,50.41,1796.11
TE017380,P092,2026-01-31,E401,Finisher,34.18,0,40.7,1391.13
TE017381,P092,2026-04-15,E207,Laborer,34.21,0,27.35,935.64
TE017382,P092,2026-01-18,E101,Carpenter,41.7,0,45.79,1909.44
TE017383,P092,2026-01-11,E134,Carpenter,37.83,8.85,41.97,2144.88
TE017384,P092,2026-04-24,E207,Laborer,33.57,0,35.81,1202.14
TE017385,P092,2026-03-27,E107,Carpenter,43.26,0,49.3,2132.72
TE017386,P092,2026-03-11,E128,Carpenter,40.82,0,49.54,2022.22
TE017387,P092,2026-03-02,E101,Carpenter,41.39,6.58,43.81,2245.7
TE017388,P092,2026-05-17,E309,Superintendent,36.06,0,60.35,2176.22
TE017389,P092,2026-04-30,E104,Carpenter,34.55,2.48,40.35,1544.19
TE017390,P092,2026-03-10,E115,Carpenter,32.02,0,42.65,1365.65
TE017391,P092,2025-11-13,E301,Superintendent,41.2,0,52.03,2143.64
TE017392,P092,2025-12-03,E202,Laborer,35.43,0,34.72,1230.13
TE017393,P092,2026-01-29,E219,Laborer,36.77,0,37.11,1364.53
TE017394,P092,2025-11-03,E417,Finisher,44.1,5.28,38.95,2026.18
TE017395,P092,2026-02-24,E115,Carpenter,35.78,7.35,47.52,2224.17
TE017396,P092,2026-02-11,E423,Finisher,34.27,0,44.95,1540.44
TE017397,P092,2026-06-20,E107,Carpenter,43.72,3.09,51.21,2476.26
TE017398,P092,2025-10-27,E101,Carpenter,41.95,0,48.69,2042.55
TE017399,P092,2026-05-27,E304,Superintendent,35.25,7.31,56.93,2631.02
TE017400,P092,2026-05-27,E107,Carpenter,35.48,0,47.81,1696.3
TE017401,P092,2026-04-05,E104,Carpenter,33.76,2.63,43.16,1627.35
TE017402,P092,2026-03-12,E202,Laborer,43.73,0,30.34,1326.77
TE017403,P092,2026-05-17,E423,Finisher,40.01,1.63,43.56,1849.34
TE017404,P092,2025-10-20,E309,Superintendent,41.19,6.87,54.22,2792.06
TE017405,P092,2025-12-09,E423,Finisher,43.82,0,45.44,1991.18
TE017406,P092,2026-02-12,E134,Carpenter,44.95,0,41.53,1866.77
TE017407,P092,2025-11-24,E107,Carpenter,44.56,8.34,45.67,2606.39
TE017408,P092,2026-05-28,E207,Laborer,36.36,0,37.43,1360.95
TE017409,P092,2026-02-15,E104,Carpenter,45.61,0,46.55,2123.15
TE017410,P092,2026-02-16,E207,Laborer,36.62,0,30.32,1110.32
TE017411,P092,2026-03-15,E128,Carpenter,36.4,8.2,42.4,2064.88
TE017412,P092,2025-12-26,E207,Laborer,42.95,0,34.63,1487.36
TE017413,P092,2025-11-25,E101,Carpenter,31.88,8.45,45.25,2016.11
TE017414,P092,2025-11-20,E301,Superintendent,39.28,0,64.57,2536.31
TE017415,P092,2026-03-19,E219,Laborer,34.53,0,32.97,1138.45
TE017416,P092,2026-03-29,E104,Carpenter,36,0,41.26,1485.36
TE017417,P092,2025-11-29,E134,Carpenter,37.73,6.1,40.71,1908.48
TE017418,P092,2026-03-17,E301,Superintendent,35.22,0,64.18,2260.42
TE017419,P092,2026-05-26,E304,Superintendent,35.22,4.35,55.39,2312.26
TE017420,P092,2026-01-01,E225,Laborer,30.38,6.61,31.28,1260.43
TE017421,P092,2025-11-06,E417,Finisher,31.98,0,45.76,1463.4
TE017422,P092,2026-03-03,E115,Carpenter,43.83,0,49.22,2157.31
TE017423,P092,2025-10-23,E128,Carpenter,3.1128,0,43.78,136.28
TE017424,P093,2026-04-11,E312,Superintendent,36.93,5.19,67.96,3038.83
TE017425,P093,2026-04-17,E107,Carpenter,32.76,0,44.35,1452.91
TE017426,P093,2026-04-22,E401,Finisher,44.48,0,41.17,1831.24
TE017427,P093,2026-02-26,E225,Laborer,36.94,3.17,31.1,1296.71
TE017428,P093,2026-03-07,E231,Laborer,36.22,1.85,27.75,1082.11
TE017429,P093,2026-03-18,E101,Carpenter,31.76,1.58,47.01,1604.45
TE017430,P093,2026-05-09,E134,Carpenter,41.74,0,44.39,1852.84
TE017431,P093,2026-02-20,E231,Laborer,35.87,0,35.02,1256.17
TE017432,P093,2026-06-08,E101,Carpenter,45.83,0,43.99,2016.06
TE017433,P093,2026-06-17,E115,Carpenter,30.38,0,43.8,1330.64
TE017434,P093,2026-05-08,E423,Finisher,33.19,0,38.75,1286.11
TE017435,P093,2026-05-08,E225,Laborer,37.26,0,31.22,1163.26
TE017436,P093,2026-05-02,E101,Carpenter,40.58,0,39.28,1593.98
TE017437,P093,2026-01-27,E304,Superintendent,31.09,0,66.32,2061.89
TE017438,P093,2026-05-18,E115,Carpenter,34.29,0,40.71,1395.95
TE017439,P093,2026-05-17,E134,Carpenter,39.48,0,38.18,1507.35
TE017440,P093,2026-06-18,E134,Carpenter,34.1,0,51.09,1742.17
TE017441,P093,2026-04-14,E202,Laborer,36.3,0,36.48,1324.22
TE017442,P093,2026-05-11,E417,Finisher,40.07,0,47.74,1912.94
TE017443,P093,2026-04-21,E312,Superintendent,40.53,0,67.69,2743.48
TE017444,P093,2026-04-08,E309,Superintendent,37.78,0,62.47,2360.12
TE017445,P093,2026-05-09,E104,Carpenter,32.31,0,50.8,1641.35
TE017446,P093,2026-06-29,E207,Laborer,41.36,0,36.25,1499.3
TE017447,P093,2026-01-19,E101,Carpenter,42.59,1.93,48.8,2219.67
TE017448,P093,2026-06-10,E128,Carpenter,41.05,0,40.18,1649.39
TE017449,P093,2026-01-11,E202,Laborer,35.95,0,33.76,1213.67
TE017450,P093,2026-03-03,E312,Superintendent,43.66,0,62.46,2727
TE017451,P093,2026-01-03,E101,Carpenter,45,0,45.34,2040.3
TE017452,P093,2026-02-13,E107,Carpenter,38.23,4.85,50,2275.25
TE017453,P093,2026-06-28,E423,Finisher,36.42,0,37.36,1360.65
TE017454,P093,2026-03-20,E301,Superintendent,30.8,0,66.5,2048.2
TE017455,P093,2026-06-11,E423,Finisher,36.2,0,40.29,1458.5
TE017456,P093,2026-03-02,E417,Finisher,38.65,0,36.42,1407.63
TE017457,P093,2026-01-07,E225,Laborer,42.63,0,31.17,1328.78
TE017458,P093,2026-02-08,E128,Carpenter,41.41,0,42.97,1779.39
TE017459,P093,2026-05-04,E405,Finisher,33.21,0,40.81,1355.3
TE017460,P093,2026-01-30,E207,Laborer,34.72,0,33.99,1180.13
TE017461,P093,2026-05-17,E312,Superintendent,34.17,0,63.23,2160.57
TE017462,P093,2026-03-24,E401,Finisher,36.17,0,40.9,1479.35
TE017463,P093,2026-01-24,E219,Laborer,40.6,0,29.31,1189.99
TE017464,P093,2026-06-30,E401,Finisher,36,0,46.85,1686.6
TE017465,P093,2026-06-17,E423,Finisher,37.29,6.21,45.75,2132.18
TE017466,P093,2026-05-14,E115,Carpenter,39.27,0,49.46,1942.29
TE017467,P093,2026-05-28,E219,Laborer,43.2,0,31.9,1378.08
TE017468,P093,2026-04-20,E107,Carpenter,32.47,0,50.04,1624.8
TE017469,P093,2026-01-07,E405,Finisher,37.43,0,48.63,1820.22
TE017470,P093,2026-05-06,E417,Finisher,30.58,0,39.86,1218.92
TE017471,P093,2026-05-23,E101,Carpenter,30.59,0,51,1560.09
TE017472,P093,2026-06-17,E101,Carpenter,32.97,0,45.34,1494.86
TE017473,P093,2026-03-21,E231,Laborer,34.91,0,30.09,1050.44
TE017474,P093,2026-01-26,E405,Finisher,42.5,0,37.08,1575.9
TE017475,P093,2026-01-22,E101,Carpenter,40.83,2.28,45.84,2028.42
TE017476,P093,2026-05-08,E405,Finisher,34.49,0,46.11,1590.33
TE017477,P093,2026-04-05,E304,Superintendent,36.51,0,66.33,2421.71
TE017478,P093,2026-01-03,E134,Carpenter,30.92,1.63,43.33,1445.71
TE017479,P093,2026-06-15,E405,Finisher,32.43,0,44.81,1453.19
TE017480,P093,2026-04-08,E401,Finisher,31.92,0,37.89,1209.45
TE017481,P093,2026-03-07,E401,Finisher,32.07,0,41.61,1334.43
TE017482,P093,2026-02-15,E128,Carpenter,34.43,2.61,49.45,1896.16
TE017483,P093,2026-06-02,E128,Carpenter,37.76,6.79,43.5,2085.61
TE017484,P093,2026-06-09,E405,Finisher,39.21,0,47.01,1843.26
TE017485,P093,2026-02-22,E134,Carpenter,40.95,0,41.69,1707.21
TE017486,P093,2026-05-17,E423,Finisher,32.45,0,40.7,1320.72
TE017487,P093,2026-01-27,E309,Superintendent,30.6,0,58.23,1781.84
TE017488,P093,2026-04-09,E401,Finisher,33.69,0,38.03,1281.23
TE017489,P093,2026-05-26,E219,Laborer,30.32,0,36.24,1098.8
TE017490,P093,2026-06-05,E115,Carpenter,41,3.41,43.4,2001.39
TE017491,P093,2026-06-26,E225,Laborer,35.97,0,35.95,1293.12
TE017492,P093,2026-01-07,E104,Carpenter,38.77,0,49.09,1903.22
TE017493,P093,2026-05-16,E128,Carpenter,43.85,0,44.37,1945.62
TE017494,P093,2026-01-02,E301,Superintendent,33.95,0,67.51,2291.96
TE017495,P093,2026-06-24,E231,Laborer,33.55,0,34.63,1161.84
TE017496,P093,2026-04-18,E401,Finisher,34.51,0,45.05,1554.68
TE017497,P093,2026-04-15,E207,Laborer,41.44,0,30.1,1247.34
TE017498,P093,2026-03-22,E231,Laborer,43.02,0,28.36,1220.05
TE017499,P093,2026-06-24,E401,Finisher,42.4,0,42.21,1789.7
TE017500,P093,2026-02-22,E423,Finisher,33.98,0,41.87,1422.74
TE017501,P093,2026-05-21,E225,Laborer,40.38,0,36.44,1471.45
TE017502,P093,2026-05-13,E202,Laborer,35.13,0,33.69,1183.53
TE017503,P093,2026-05-27,E219,Laborer,33.11,7.99,30.82,1389.83
TE017504,P093,2026-01-14,E225,Laborer,31.03,0,29.25,907.63
TE017505,P093,2026-04-25,E115,Carpenter,37.83,0,43.42,1642.58
TE017506,P093,2026-05-25,E115,Carpenter,42.87,0,51.13,2191.94
TE017507,P093,2026-05-09,E107,Carpenter,34.32,2.79,40.87,1573.7
TE017508,P093,2026-06-23,E207,Laborer,35.52,0,31,1101.12
TE017509,P093,2026-01-26,E225,Laborer,31.42,0,27.85,875.05
TE017510,P093,2026-03-15,E423,Finisher,31.39,0,41.63,1306.77
TE017511,P093,2026-01-31,E134,Carpenter,32.72,0,38.96,1274.77
TE017512,P093,2026-02-07,E309,Superintendent,38.14,0,52.55,2004.26
TE017513,P093,2026-06-06,E104,Carpenter,39.18,0,41.83,1638.9
TE017514,P093,2026-02-01,E423,Finisher,30.34,0,37.21,1128.95
TE017515,P093,2026-06-09,E115,Carpenter,30.66,0,40.39,1238.36
TE017516,P093,2026-02-22,E107,Carpenter,30.5,0,49.42,1507.31
TE017517,P093,2026-02-02,E309,Superintendent,36.36,0,56.05,2037.98
TE017518,P093,2026-06-04,E309,Superintendent,34.55,0,61.24,2115.84
TE017519,P093,2026-03-14,E405,Finisher,40.07,0,47.96,1921.76
TE017520,P093,2026-03-04,E219,Laborer,36,0,33.79,1216.44
TE017521,P093,2026-03-14,E225,Laborer,37.45,0,32.87,1230.98
TE017522,P093,2026-01-14,E231,Laborer,39.86,0,30.29,1207.36
TE017523,P093,2026-03-12,E231,Laborer,30.95,6.96,32.53,1346.42
TE017524,P093,2026-04-07,E107,Carpenter,43.34,5.76,51.57,2680.61
TE017525,P093,2025-12-25,E423,Finisher,33.45,0,42.44,1419.62
TE017526,P093,2026-06-02,E128,Carpenter,40.86,0,40.91,1671.58
TE017527,P093,2026-02-05,E225,Laborer,42.63,8.95,34.96,1959.68
TE017528,P093,2026-01-08,E207,Laborer,35.29,1.3,33.01,1229.29
TE017529,P093,2026-04-25,E134,Carpenter,38.78,5.5,47.94,2254.62
TE017530,P093,2026-04-27,E134,Carpenter,44.48,0,45.33,2016.28
TE017531,P093,2026-05-11,E417,Finisher,34.63,0,37.21,1288.58
TE017532,P093,2026-06-04,E301,Superintendent,37.21,0,58.05,2160.04
TE017533,P093,2026-01-16,E104,Carpenter,42.57,0,49.18,2093.59
TE017534,P093,2026-06-15,E301,Superintendent,34.12,4.76,66.01,2723.57
TE017535,P093,2026-02-26,E134,Carpenter,45.12,0,43.14,1946.48
TE017536,P093,2026-03-20,E301,Superintendent,41.3,4.04,67.99,3220.01
TE017537,P093,2026-03-13,E207,Laborer,34.42,0,37.33,1284.9
TE017538,P093,2026-03-21,E207,Laborer,36.43,6.13,34.97,1595.51
TE017539,P093,2026-06-19,E417,Finisher,42.68,0,46.42,1981.21
TE017540,P093,2026-03-23,E423,Finisher,33.21,0,46.75,1552.57
TE017541,P093,2026-02-24,E134,Carpenter,42.53,0,42.59,1811.35
