transaction_id,project_id,transaction_date,cost_category,vendor_name,description,amount,payment_status
TX010148,P088,2026-03-16,Materials,Rocky Mountain Tile,Materials purchase,2950.79,paid
TX010149,P088,2026-04-18,Materials,Builders FirstSource,Materials invoice,6133.68,paid
TX010150,P088,2026-04-25,Materials,Rocky Mountain Tile,Materials invoice,10455.05,paid
TX010151,P088,2026-03-13,Materials,Desert Steel & Glass,Materials site expense,6396.2,paid
TX010152,P088,2026-06-27,Subcontractors,Atlas Drywall,Subcontractors invoice,3614.38,paid
TX010153,P088,2026-04-15,Subcontractors,Northstar Concrete,Subcontractors purchase,11772.9,paid
TX010154,P088,2026-05-16,Subcontractors,Precision Electric,Subcontractors purchase,3808.01,paid
TX010155,P088,2026-06-18,Subcontractors,Northstar Concrete,Subcontractors site expense,7678.16,paid
TX010156,P088,2026-03-14,Subcontractors,FlowRight Plumbing,Subcontractors progress billing,3288.94,paid
TX010157,P088,2026-05-18,Subcontractors,Precision Electric,Subcontractors purchase,9687.91,paid
TX010158,P088,2026-03-20,Subcontractors,Summit Mechanical,Subcontractors purchase,2682.56,paid
TX010159,P088,2026-05-06,Subcontractors,FlowRight Plumbing,Subcontractors invoice,10075.8,approved
TX010160,P088,2026-05-03,Subcontractors,Summit Mechanical,Subcontractors invoice,14069.63,paid
TX010161,P088,2026-04-20,Subcontractors,FlowRight Plumbing,Subcontractors site expense,3582.5,paid
TX010162,P088,2026-05-29,Subcontractors,Northstar Concrete,Subcontractors purchase,5501.62,paid
TX010163,P088,2026-03-21,Subcontractors,Summit Mechanical,Subcontractors invoice,9371.58,paid
TX010164,P088,2026-06-06,Subcontractors,Summit Mechanical,Subcontractors site expense,9314.51,paid
TX010165,P088,2026-05-31,Subcontractors,Precision Electric,Subcontractors invoice,14551.4,approved
TX010166,P088,2026-06-02,Subcontractors,Summit Mechanical,Subcontractors progress billing,4094.11,paid
TX010167,P088,2026-06-16,Subcontractors,Northstar Concrete,Subcontractors progress billing,14738.12,paid
TX010168,P088,2026-03-30,Subcontractors,Northstar Concrete,Subcontractors invoice,7402.22,approved
TX010169,P088,2026-04-30,Subcontractors,Northstar Concrete,Subcontractors purchase,13306.48,approved
TX010170,P088,2026-04-20,Subcontractors,Precision Electric,Subcontractors purchase,13919.66,paid
TX010171,P088,2026-06-02,Subcontractors,Northstar Concrete,Subcontractors purchase,9365.65,paid
TX010172,P088,2026-04-16,Subcontractors,Precision Electric,Subcontractors invoice,420.81,paid
TX010173,P088,2026-06-11,Equipment,Sunbelt Rentals,Equipment site expense,1717.04,paid
TX010174,P088,2026-05-23,Equipment,United Rentals,Equipment site expense,1772.98,approved
TX010175,P088,2026-04-11,Equipment,Wasatch Equipment,Equipment invoice,2628.3,paid
TX010176,P088,2026-06-26,Equipment,Wasatch Equipment,Equipment purchase,925.12,paid
TX010177,P088,2026-03-18,Equipment,Wasatch Equipment,Equipment site expense,811.16,pending
TX010178,P088,2026-04-07,Equipment,United Rentals,Equipment site expense,1878.09,paid
TX010179,P088,2026-06-15,Equipment,Wasatch Equipment,Equipment purchase,946.96,paid
TX010180,P088,2026-05-27,Equipment,Sunbelt Rentals,Equipment site expense,1905.53,paid
TX010181,P088,2026-06-13,Equipment,Sunbelt Rentals,Equipment progress billing,2308.17,paid
TX010182,P088,2026-04-26,Equipment,Sunbelt Rentals,Equipment invoice,1972.59,approved
TX010183,P088,2026-04-21,Equipment,Sunbelt Rentals,Equipment progress billing,2277.88,paid
TX010184,P088,2026-03-21,Equipment,Wasatch Equipment,Equipment purchase,1029.01,approved
TX010185,P088,2026-04-06,Equipment,United Rentals,Equipment purchase,2557.24,paid
TX010186,P088,2026-06-30,Equipment,United Rentals,Equipment site expense,1956.08,pending
TX010187,P088,2026-05-26,Equipment,Wasatch Equipment,Equipment site expense,482.93,approved
TX010188,P088,2026-03-28,Equipment,Sunbelt Rentals,Equipment progress billing,1225.58,paid
TX010189,P088,2026-06-24,Equipment,Sunbelt Rentals,Equipment progress billing,2101.63,paid
TX010190,P088,2026-06-17,Equipment,Sunbelt Rentals,Equipment progress billing,1072.69,paid
TX010191,P088,2026-06-03,Permits & Fees,Municipal Permit Office,Permits & Fees site expense,1266.48,paid
TX010192,P088,2026-06-09,Permits & Fees,Third-Party Inspection Services,Permits & Fees site expense,466.43,paid
TX010193,P088,2026-05-16,Permits & Fees,Third-Party Inspection Services,Permits & Fees invoice,1550.85,paid
TX010194,P088,2026-06-09,Permits & Fees,Third-Party Inspection Services,Permits & Fees invoice,1368.84,approved
TX010195,P088,2026-04-09,Permits & Fees,Municipal Permit Office,Permits & Fees progress billing,998.02,paid
TX010196,P088,2026-04-24,Permits & Fees,Third-Party Inspection Services,Permits & Fees site expense,1518.79,approved
TX010197,P088,2026-04-28,Permits & Fees,Third-Party Inspection Services,Permits & Fees purchase,724.34,approved
TX010198,P088,2026-04-15,Permits & Fees,Municipal Permit Office,Permits & Fees progress billing,759.47,paid
TX010199,P088,2026-04-04,Permits & Fees,Municipal Permit Office,Permits & Fees purchase,1728.24,paid
TX010200,P088,2026-03-21,Permits & Fees,Third-Party Inspection Services,Permits & Fees invoice,845.51,paid
TX010201,P088,2026-03-29,Permits & Fees,Municipal Permit Office,Permits & Fees site expense,1812.99,paid
TX010202,P088,2026-04-04,Permits & Fees,Municipal Permit Office,Permits & Fees invoice,1689.06,paid
TX010203,P088,2026-06-25,Permits & Fees,Third-Party Inspection Services,Permits & Fees site expense,1829.61,paid
TX010204,P088,2026-06-25,Permits & Fees,Third-Party Inspection Services,Permits & Fees site expense,1976.9,pending
TX010205,P088,2026-05-04,Permits & Fees,Third-Party Inspection Services,Permits & Fees purchase,1286.08,paid
TX010206,P088,2026-05-20,Permits & Fees,Third-Party Inspection Services,Permits & Fees invoice,745.66,pending
TX010207,P088,2026-05-05,Permits & Fees,Municipal Permit Office,Permits & Fees progress billing,806.13,pending
TX010208,P088,2026-04-22,Permits & Fees,Municipal Permit Office,Permits & Fees invoice,1071.59,approved
TX010209,P088,2026-04-29,General Conditions,Site Services LLC,General Conditions site expense,2750.29,paid
TX010210,P088,2026-05-28,General Conditions,Temporary Power Utah,General Conditions progress billing,1778.59,paid
TX010211,P088,2026-06-21,General Conditions,Temporary Power Utah,General Conditions purchase,3015.79,paid
TX010212,P088,2026-05-12,General Conditions,Site Services LLC,General Conditions site expense,1152.98,paid
TX010213,P088,2026-06-22,General Conditions,SecureSite Fencing,General Conditions purchase,4147.39,paid
TX010214,P088,2026-05-18,General Conditions,Site Services LLC,General Conditions purchase,2379.58,paid
TX010215,P088,2026-06-19,General Conditions,Site Services LLC,General Conditions invoice,881.52,paid
TX010216,P088,2026-06-15,General Conditions,Site Services LLC,General Conditions purchase,3778.12,paid
TX010217,P088,2026-04-14,General Conditions,Temporary Power Utah,General Conditions purchase,1835.82,paid
TX010218,P088,2026-04-13,General Conditions,Site Services LLC,General Conditions purchase,2836.77,paid
TX010219,P088,2026-06-01,General Conditions,SecureSite Fencing,General Conditions invoice,1378.56,paid
TX010220,P088,2026-04-11,General Conditions,Site Services LLC,General Conditions progress billing,2004.11,paid
TX010221,P088,2026-04-14,General Conditions,Temporary Power Utah,General Conditions purchase,935.45,paid
TX010222,P088,2026-06-24,General Conditions,Site Services LLC,General Conditions progress billing,4184.72,paid
TX010223,P088,2026-06-24,General Conditions,Temporary Power Utah,General Conditions purchase,3918.44,paid
TX010224,P088,2026-03-24,General Conditions,Temporary Power Utah,General Conditions site expense,1826.74,paid
TX010225,P088,2026-05-29,General Conditions,Site Services LLC,General Conditions site expense,1707.76,paid
TX010226,P088,2026-04-17,General Conditions,Site Services LLC,General Conditions site expense,4167.41,paid
TX010227,P088,2026-04-02,General Conditions,Site Services LLC,General Conditions purchase,2722.53,paid
TX010228,P088,2026-04-27,Other,Office Depot,Other site expense,676.89,paid
TX010229,P088,2026-06-01,Other,Miscellaneous Vendor,Other progress billing,281.45,paid
TX010230,P088,2026-06-02,Other,Office Depot,Other purchase,641.06,approved
TX010231,P088,2026-05-20,Other,Office Depot,Other progress billing,1330.57,paid
TX010232,P088,2026-06-13,Other,Project Reimbursement,Other progress billing,428.59,approved
TX010233,P088,2026-03-15,Other,Office Depot,Other progress billing,1362.81,paid
TX010234,P088,2026-03-16,Other,Project Reimbursement,Other invoice,1398.22,paid
TX010235,P088,2026-03-23,Other,Miscellaneous Vendor,Other purchase,945.7,approved
TX010236,P088,2026-06-09,Other,Office Depot,Other site expense,454.12,paid
TX010237,P088,2026-06-23,Other,Miscellaneous Vendor,Other invoice,1499.03,paid
TX010238,P088,2026-06-12,Other,Office Depot,Other site expense,992.27,paid
TX010239,P088,2026-03-26,Other,Project Reimbursement,Other invoice,1331.66,paid
TX010240,P088,2026-04-13,Other,Miscellaneous Vendor,Other purchase,559.2,paid
TX010241,P088,2026-04-01,Other,Project Reimbursement,Other site expense,806.95,pending
TX010242,P088,2026-06-22,Other,Office Depot,Other site expense,751.05,paid
TX010243,P088,2026-05-13,Other,Office Depot,Other invoice,603.61,paid
TX010244,P088,2026-06-15,Other,Miscellaneous Vendor,Other invoice,674.35,paid
TX010245,P088,2026-04-09,Other,Miscellaneous Vendor,Other purchase,1143.9,approved
TX010246,P088,2026-04-13,Other,Office Depot,Other purchase,255,paid
TX010247,P088,2026-03-13,Other,Miscellaneous Vendor,Other invoice,388.49,approved
TX010248,P088,2026-04-16,Other,Miscellaneous Vendor,Other invoice,473.2,paid
TX010249,P089,2026-05-04,Materials,Desert Steel & Glass,Materials purchase,3109.73,paid
TX010250,P089,2026-05-27,Materials,Rocky Mountain Tile,Materials progress billing,2887.7,approved
TX010251,P089,2026-05-06,Materials,Wasatch Lumber,Materials site expense,2888.17,paid
TX010252,P089,2026-06-24,Materials,Rocky Mountain Tile,Materials purchase,3482.51,paid
TX010253,P089,2026-04-28,Materials,Builders FirstSource,Materials invoice,2134.52,paid
TX010254,P089,2026-05-21,Materials,Wasatch Lumber,Materials site expense,2300.84,paid
TX010255,P089,2026-06-20,Materials,Desert Steel & Glass,Materials invoice,2103.16,pending
TX010256,P089,2026-05-11,Materials,Builders FirstSource,Materials progress billing,2710.44,paid
TX010257,P089,2026-05-30,Materials,Mountain Supply Co.,Materials progress billing,2362.17,approved
TX010258,P089,2026-05-17,Materials,Mountain Supply Co.,Materials site expense,2074.39,pending
TX010259,P089,2026-05-28,Materials,Mountain Supply Co.,Materials invoice,2402.08,paid
TX010260,P089,2026-06-11,Materials,Builders FirstSource,Materials progress billing,2566.88,paid
TX010261,P089,2026-06-18,Materials,Wasatch Lumber,Materials site expense,1980.96,paid
TX010262,P089,2026-05-14,Materials,Builders FirstSource,Materials invoice,1677.1,approved
TX010263,P089,2026-06-20,Materials,Desert Steel & Glass,Materials invoice,2517.64,paid
TX010264,P089,2026-06-24,Materials,Desert Steel & Glass,Materials purchase,1849.28,paid
TX010265,P089,2026-06-18,Subcontractors,FlowRight Plumbing,Subcontractors site expense,1545.33,paid
TX010266,P089,2026-06-02,Subcontractors,Summit Mechanical,Subcontractors progress billing,1294.51,pending
TX010267,P089,2026-06-22,Subcontractors,Precision Electric,Subcontractors progress billing,1168.54,paid
TX010268,P089,2026-05-30,Subcontractors,Precision Electric,Subcontractors invoice,1607.09,approved
TX010269,P089,2026-06-30,Subcontractors,FlowRight Plumbing,Subcontractors purchase,816.43,paid
TX010270,P089,2026-06-21,Subcontractors,Northstar Concrete,Subcontractors site expense,544.94,paid
TX010271,P089,2026-05-29,Subcontractors,Summit Mechanical,Subcontractors site expense,1702.32,paid
TX010272,P089,2026-06-10,Subcontractors,Precision Electric,Subcontractors purchase,2091.1,paid
TX010273,P089,2026-06-09,Subcontractors,Precision Electric,Subcontractors progress billing,1618.66,paid
TX010274,P089,2026-06-25,Subcontractors,FlowRight Plumbing,Subcontractors purchase,2434.5,paid
TX010275,P089,2026-06-03,Subcontractors,Atlas Drywall,Subcontractors invoice,3010.23,paid
TX010276,P089,2026-05-10,Subcontractors,Atlas Drywall,Subcontractors site expense,2463.02,paid
TX010277,P089,2026-06-06,Subcontractors,Summit Mechanical,Subcontractors purchase,2864.61,paid
TX010278,P089,2026-05-10,Subcontractors,Summit Mechanical,Subcontractors site expense,1477.39,approved
TX010279,P089,2026-05-11,Subcontractors,Precision Electric,Subcontractors purchase,805.64,approved
TX010280,P089,2026-05-06,Subcontractors,FlowRight Plumbing,Subcontractors invoice,1733.13,approved
TX010281,P089,2026-05-16,Subcontractors,Precision Electric,Subcontractors site expense,2849.54,paid
TX010282,P089,2026-05-01,Subcontractors,Precision Electric,Subcontractors purchase,2540.4,paid
TX010283,P089,2026-06-05,Subcontractors,Atlas Drywall,Subcontractors purchase,1972.63,approved
TX010284,P089,2026-04-30,Subcontractors,Summit Mechanical,Subcontractors site expense,294.29,paid
TX010285,P089,2026-06-16,Equipment,United Rentals,Equipment invoice,402.77,pending
TX010286,P089,2026-05-06,Equipment,United Rentals,Equipment site expense,196.33,pending
TX010287,P089,2026-04-27,Equipment,Wasatch Equipment,Equipment purchase,408.03,paid
TX010288,P089,2026-06-12,Equipment,Sunbelt Rentals,Equipment invoice,502.78,pending
TX010289,P089,2026-06-07,Equipment,United Rentals,Equipment purchase,161.67,paid
TX010290,P089,2026-06-11,Equipment,United Rentals,Equipment site expense,460.64,paid
TX010291,P089,2026-05-03,Equipment,United Rentals,Equipment site expense,163.88,paid
TX010292,P089,2026-05-03,Equipment,Sunbelt Rentals,Equipment invoice,491.25,approved
TX010293,P089,2026-06-12,Equipment,Sunbelt Rentals,Equipment site expense,188.26,paid
TX010294,P089,2026-06-20,Equipment,Sunbelt Rentals,Equipment invoice,315.95,paid
TX010295,P089,2026-06-10,Equipment,United Rentals,Equipment progress billing,292.63,paid
TX010296,P089,2026-06-16,Equipment,United Rentals,Equipment invoice,444.81,paid
TX010297,P089,2026-05-04,Equipment,Sunbelt Rentals,Equipment purchase,232.27,approved
TX010298,P089,2026-06-25,Equipment,Wasatch Equipment,Equipment progress billing,388.82,paid
TX010299,P089,2026-06-16,Equipment,Wasatch Equipment,Equipment purchase,386.68,paid
TX010300,P089,2026-05-23,Equipment,Wasatch Equipment,Equipment purchase,453.24,paid
TX010301,P089,2026-05-29,Equipment,Wasatch Equipment,Equipment invoice,493.25,paid
TX010302,P089,2026-05-11,Equipment,United Rentals,Equipment invoice,150.77,paid
TX010303,P089,2026-05-29,Permits & Fees,Municipal Permit Office,Permits & Fees invoice,307.74,paid
TX010304,P089,2026-04-27,Permits & Fees,Third-Party Inspection Services,Permits & Fees purchase,294.91,paid
TX010305,P089,2026-06-29,Permits & Fees,Municipal Permit Office,Permits & Fees site expense,252.74,paid
TX010306,P089,2026-05-24,Permits & Fees,Third-Party Inspection Services,Permits & Fees purchase,297.14,paid
TX010307,P089,2026-05-14,Permits & Fees,Third-Party Inspection Services,Permits & Fees progress billing,343.4,paid
TX010308,P089,2026-06-22,Permits & Fees,Third-Party Inspection Services,Permits & Fees progress billing,297.33,paid
TX010309,P089,2026-05-13,Permits & Fees,Third-Party Inspection Services,Permits & Fees purchase,384.35,paid
TX010310,P089,2026-06-16,Permits & Fees,Municipal Permit Office,Permits & Fees invoice,329.09,pending
TX010311,P089,2026-06-17,Permits & Fees,Third-Party Inspection Services,Permits & Fees purchase,332.37,paid
TX010312,P089,2026-06-17,Permits & Fees,Municipal Permit Office,Permits & Fees purchase,161.12,paid
TX010313,P089,2026-05-10,Permits & Fees,Third-Party Inspection Services,Permits & Fees site expense,240.79,paid
TX010314,P089,2026-05-18,Permits & Fees,Municipal Permit Office,Permits & Fees invoice,326.88,paid
TX010315,P089,2026-06-18,Permits & Fees,Third-Party Inspection Services,Permits & Fees site expense,219.77,paid
TX010316,P089,2026-06-23,Permits & Fees,Third-Party Inspection Services,Permits & Fees progress billing,118.13,paid
TX010317,P089,2026-06-06,General Conditions,Site Services LLC,General Conditions site expense,831.1,paid
TX010318,P089,2026-05-01,General Conditions,SecureSite Fencing,General Conditions progress billing,310.33,paid
TX010319,P089,2026-05-19,General Conditions,Temporary Power Utah,General Conditions site expense,790.3,paid
TX010320,P089,2026-05-08,General Conditions,Temporary Power Utah,General Conditions purchase,589.62,paid
